"category","category_ko","order","emoji","unicode","name_ko","keywords_ko","emoji_version"
"smileys_people","사람과 몸","190","👉","1F449","오른쪽을 가리키는 검지손가락","오른쪽, 검지손가락, 손가락 오른쪽으로, 오른쪽을 가리키는 손등, 손가락으로 오른쪽 가리키기, 오른쪽을 가리키는 검지손가락","0.6"
"smileys_people","사람과 몸","191","👆","1F446","위를 가리키는 검지손가락","위, 위쪽, 검지손가락, 손가락 위로, 위쪽을 가리키는 손등, 손가락으로 위를 가리키기, 위를 가리키는 검지손가락","0.6"
"smileys_people","사람과 몸","192","🖕","1F595","가운데 손가락","중지, 욕설, 가운데 손가락","1"
"smileys_people","사람과 몸","193","👇","1F447","아래를 가리키는 검지손가락","아래, 아래쪽, 검지손가락, 손가락 아래로, 아래쪽을 가리키는 손등, 손가락으로 아래를 가리키기, 아래를 가리키는 검지손가락","0.6"
"smileys_people","사람과 몸","194","☝️","261D-FE0F","위쪽을 가리키는 손","검지, 가리키기, 위쪽을 가리키는 손","0.6"
"smileys_people","사람과 몸","195","🫵","1FAF5","보는 사람을 가리키는 검지","상대방, 가리키기, 보는 사람을 가리키는 검지","14"
"smileys_people","사람과 몸","196","👍","1F44D","올린 엄지","따봉, 최고, 좋아요, 올린 엄지","0.6"
"smileys_people","사람과 몸","197","👎","1F44E","내린 엄지","야유, 최악, 싫어요, 내린 엄지","0.6"
"smileys_people","사람과 몸","198","✊","270A","바위","묵, 주먹, 바위","0.6"
"smileys_people","사람과 몸","199","👊","1F44A","주먹 전면","주먹, 펀치, 주먹 전면","0.6"
"smileys_people","사람과 몸","200","🤛","1F91B","왼쪽을 향하는 주먹","왼쪽, 왼편, 주먹, 왼쪽을 향하는 주먹","3"
"smileys_people","사람과 몸","201","🤜","1F91C","오른쪽을 향하는 주먹","주먹, 오른쪽, 오른편, 오른쪽을 향하는 주먹","3"
"smileys_people","사람과 몸","202","👏","1F44F","손뼉 치기","손뼉, 박수, 박수 치기, 손뼉 치기","0.6"
"smileys_people","사람과 몸","203","🙌","1F64C","만세 하고 있는 사람","만세, 제스처, 하이파이브, 두 손을 든 사람, 만세 하고 있는 사람","0.6"
"smileys_people","사람과 몸","204","🫶","1FAF6","손 하트","사랑, 손 하트","14"
"smileys_people","사람과 몸","205","👐","1F450","양손을 모아서 벌린 모양","펼친 두 손, 두 손 펼치기, 양손을 모아서 벌린 모양","0.6"
"smileys_people","사람과 몸","206","🤲","1F932","내민 두 손","기도, 내민 두 손","5"
"smileys_people","사람과 몸","207","🤝","1F91D","회의","손, 악수, 미팅, 합의, 회의","3"
"smileys_people","사람과 몸","208","🙏","1F64F","두 손 모아 기도하는 사람","기도, 합장, 기도하는 사람, 두 손 모아 기도하는 사람","0.6"
"smileys_people","사람과 몸","209","✍️","270D-FE0F","글을 쓰고 있는 손","손, 연필 쥔 손, 글을 쓰고 있는 손","0.7"
"smileys_people","사람과 몸","210","💅","1F485","네일 케어","매니큐어, 네일 아트, 네일 케어","0.6"
"smileys_people","사람과 몸","211","🤳","1F933","카메라","셀카, 사진, 셀피, 카메라","3"
"smileys_people","사람과 몸","212","💪","1F4AA","이두박근","힘, 알통, 강함, 근육, 이두박근","0.6"
"smileys_people","사람과 몸","213","🦾","1F9BE","인공 팔","기계 팔, 인공 팔","12"
"smileys_people","사람과 몸","214","🦿","1F9BF","인공 기관","접근성, 인공 다리, 인공 기관","12"
"smileys_people","사람과 몸","215","🦵","1F9B5","다리 한쪽","킥, 한쪽 다리, 다리 한쪽","11"
"smileys_people","사람과 몸","216","🦶","1F9B6","발구르기","킥, 한쪽 발, 발 한쪽, 발구르기","11"
"smileys_people","사람과 몸","217","👂","1F442","몸","귀, 몸","0.6"
"smileys_people","사람과 몸","218","🦻","1F9BB","보청기를 낀 귀","접근성, 청각장애, 보청기를 낀 귀","12"
"smileys_people","사람과 몸","219","👃","1F443","몸","코, 몸","0.6"
"smileys_people","사람과 몸","220","🧠","1F9E0","뇌","뇌","5"
"smileys_people","사람과 몸","221","🫀","1FAC0","해부학","심장, 맥박, 장기, 심장학, 해부학","13"
"smileys_people","사람과 몸","222","🫁","1FAC1","들이마시기","폐, 숨, 장기, 호흡, 내쉬기, 들이마시기","13"
"smileys_people","사람과 몸","223","🦷","1F9B7","치과","이빨, 치과","11"
"smileys_people","사람과 몸","224","🦴","1F9B4","뼈다귀","뼈, 뼈다귀","11"
"smileys_people","사람과 몸","225","👀","1F440","왕눈이 눈알","신체, 얼굴, 왕눈이 눈알","0.6"
"smileys_people","사람과 몸","226","👁️","1F441-FE0F","얼굴","눈, 시력, 신체, 얼굴","0.7"
"smileys_people","사람과 몸","227","👅","1F445","메롱","혀, 몸, 메롱","0.6"
"smileys_people","사람과 몸","228","👄","1F444","몸","입, 몸","0.6"
"smileys_people","사람과 몸","229","🫦","1FAE6","입술을 깨물고 있는 입","겁, 걱정, 불안, 예민함, 초조함, 플러팅, 입술을 깨물고 있는 입","14"
"smileys_people","사람과 몸","230","👶","1F476","유아","아기, 유아","0.6"
"smileys_people","사람과 몸","231","🧒","1F9D2","어린이","어린이","5"
"smileys_people","사람과 몸","232","👦","1F466","남자 아이","소년, 남자 아이","0.6"
"smileys_people","사람과 몸","233","👧","1F467","여자 아이","소녀, 여자 아이","0.6"
"smileys_people","사람과 몸","234","🧑","1F9D1","성별 없음","사람, 성인, 성별 없음","5"
"smileys_people","사람과 몸","235","👱","1F471","금발인 사람","금발, 금발인 사람","0.6"
"smileys_people","사람과 몸","236","👨","1F468","성인","남자, 남성, 성인","0.6"
"smileys_people","사람과 몸","237","🧔","1F9D4","수염 난 사람","사람, 수염, 수염 난 사람","5"
"smileys_people","사람과 몸","238","🧔‍♂️","1F9D4-200D-2642-FE0F","수염 난 남자","남자, 수염, 수염 난 남자","13.1"
"smileys_people","사람과 몸","239","🧔‍♀️","1F9D4-200D-2640-FE0F","수염 난 여자","수염, 여자, 수염 난 여자","13.1"
"smileys_people","사람과 몸","240","👨‍🦰","1F468-200D-1F9B0","남자: 빨간 머리","남성, 남자, 성인, 빨간 머리, 남자: 빨간 머리","11"
"smileys_people","사람과 몸","241","👨‍🦱","1F468-200D-1F9B1","남자: 곱슬머리","남성, 남자, 성인, 곱슬머리, 남자: 곱슬머리","11"
"smileys_people","사람과 몸","242","👨‍🦳","1F468-200D-1F9B3","남자: 백발","남성, 남자, 백발, 성인, 남자: 백발","11"
"smileys_people","사람과 몸","243","👨‍🦲","1F468-200D-1F9B2","남자: 대머리","남성, 남자, 성인, 대머리, 남자: 대머리","11"
"smileys_people","사람과 몸","244","👩","1F469","여성","여자, 성인, 여성","0.6"
"smileys_people","사람과 몸","245","👩‍🦰","1F469-200D-1F9B0","여자: 빨간 머리","성인, 여성, 여자, 빨간 머리, 여자: 빨간 머리","11"
"smileys_people","사람과 몸","246","🧑‍🦰","1F9D1-200D-1F9B0","사람: 빨간 머리","사람, 성인, 빨간 머리, 성별 없음, 사람: 빨간 머리","12.1"
"smileys_people","사람과 몸","247","👩‍🦱","1F469-200D-1F9B1","여자: 곱슬머리","성인, 여성, 여자, 곱슬머리, 여자: 곱슬머리","11"
"smileys_people","사람과 몸","248","🧑‍🦱","1F9D1-200D-1F9B1","사람: 곱슬머리","사람, 성인, 곱슬머리, 성별 없음, 사람: 곱슬머리","12.1"
"smileys_people","사람과 몸","249","👩‍🦳","1F469-200D-1F9B3","여자: 백발","백발, 성인, 여성, 여자, 여자: 백발","11"
"smileys_people","사람과 몸","250","🧑‍🦳","1F9D1-200D-1F9B3","사람: 백발","백발, 사람, 성인, 성별 없음, 사람: 백발","12.1"
"smileys_people","사람과 몸","251","👩‍🦲","1F469-200D-1F9B2","여자: 대머리","성인, 여성, 여자, 대머리, 여자: 대머리","11"
"smileys_people","사람과 몸","252","🧑‍🦲","1F9D1-200D-1F9B2","사람: 대머리","사람, 성인, 대머리, 성별 없음, 사람: 대머리","12.1"
"smileys_people","사람과 몸","253","👱‍♀️","1F471-200D-2640-FE0F","금발 여자","금발, 여성, 여자, 금발 여자","4"
"smileys_people","사람과 몸","254","👱‍♂️","1F471-200D-2642-FE0F","금발 남자","금발, 남성, 남자, 금발 남자","4"
"smileys_people","사람과 몸","255","🧓","1F9D3","성별 없음","노인, 성인, 성별 없음","5"
"smileys_people","사람과 몸","256","👴","1F474","할아버지","남성, 남자, 노인, 성인, 할아버지","0.6"
"smileys_people","사람과 몸","257","👵","1F475","할머니","노인, 성인, 여성, 여자, 할머니","0.6"
"smileys_people","사람과 몸","258","🙍","1F64D","찌푸린 사람","짜증, 찌푸린 사람","0.6"
"smileys_people","사람과 몸","259","🙍‍♂️","1F64D-200D-2642-FE0F","찌푸린 남자","얼굴, 찌푸림, 찡그림, 찌푸린 남자","4"
"smileys_people","사람과 몸","260","🙍‍♀️","1F64D-200D-2640-FE0F","찌푸린 여자","얼굴, 찌푸림, 찡그림, 찌푸린 여자","4"
"smileys_people","사람과 몸","261","🙎","1F64E","뿌루퉁한 사람","뾰로통한 사람, 뿌루퉁한 사람","0.6"
"smileys_people","사람과 몸","262","🙎‍♂️","1F64E-200D-2642-FE0F","뾰로통한 여자","불만, 심통, 뾰로통, 뿌루퉁, 뾰로통한 남자, 뾰로통한 여자","4"
"smileys_people","사람과 몸","263","🙎‍♀️","1F64E-200D-2640-FE0F","뾰로통한 여자","불만, 심통, 뾰로통, 뿌루퉁, 뾰로통한 여자","4"
"smileys_people","사람과 몸","264","🙅","1F645","안 된다는 제스처를 하는 사람","손, 금지, 제스처, 안 된다는 제스처를 하는 사람","0.6"
"smileys_people","사람과 몸","265","🙅‍♂️","1F645-200D-2642-FE0F","안 된다는 제스처를 하는 남자","손동작, 안 돼, 엑스자, 안 된다는 제스처를 하는 남자","4"
"smileys_people","사람과 몸","266","🙅‍♀️","1F645-200D-2640-FE0F","안 된다는 제스처를 하는 여자","손동작, 안 돼, 엑스자, 안 된다는 제스처를 하는 여자","4"
"smileys_people","사람과 몸","267","🙆","1F646","오케이라는 제스처를 하는 사람","ok, 오케이, 오케이 제스처, 오케이라는 제스처를 하는 사람","0.6"
"smileys_people","사람과 몸","268","🙆‍♂️","1F646-200D-2642-FE0F","오케이라는 제스처를 하는 남자","ok, 좋아, 손동작, 오케이, 오케이라는 제스처를 하는 남자","4"
"smileys_people","사람과 몸","269","🙆‍♀️","1F646-200D-2640-FE0F","오케이라는 제스처를 하는 여자","ok, 좋아, 손동작, 오케이, 오케이라는 제스처를 하는 여자","4"
"smileys_people","사람과 몸","270","💁","1F481","손바닥 꺾은 사람","안내 데스크, 데스크 안내원, 손바닥 꺾은 사람","0.6"
"smileys_people","사람과 몸","271","💁‍♂️","1F481-200D-2642-FE0F","손바닥 꺾은 남자","손바닥, 손 꺾음, 젖힌 손, 손바닥 꺾은 남자","4"
"smileys_people","사람과 몸","272","💁‍♀️","1F481-200D-2640-FE0F","손바닥 꺾은 여자","손바닥, 손 꺾음, 젖힌 손, 손바닥 꺾은 여자","4"
"smileys_people","사람과 몸","273","🙋","1F64B","한 손을 들고 즐거워하는 사람","한 손 든 사람, 즐거워하는 사람, 한 손을 든 사람, 한 손을 들고 즐거워하는 사람","0.6"
"smileys_people","사람과 몸","274","🙋‍♂️","1F64B-200D-2642-FE0F","한 손 든 남자","저요, 한손, 손들기, 여기요, 한 손 든 남자","4"
"smileys_people","사람과 몸","275","🙋‍♀️","1F64B-200D-2640-FE0F","한 손 든 여자","저요, 한손, 손들기, 여기요, 한 손 든 여자","4"
"smileys_people","사람과 몸","276","🧏","1F9CF","청각 장애가 있는 사람","귀, 청력, 접근성, 청각장애, 청각 장애가 있는 사람","12"
"smileys_people","사람과 몸","277","🧏‍♂️","1F9CF-200D-2642-FE0F","청각장애가 있는 남자","남자, 청각장애, 청각장애가 있는 남자","12"
"smileys_people","사람과 몸","278","🧏‍♀️","1F9CF-200D-2640-FE0F","청각장애가 있는 여자","여자, 청각장애, 청각장애가 있는 여자","12"
"smileys_people","사람과 몸","279","🙇","1F647","사과하며 절하는 사람","절하는 사람, 사과하는 사람, 사과하며 절하는 사람","0.6"
"smileys_people","사람과 몸","280","🙇‍♂️","1F647-200D-2642-FE0F","절하는 남자","넙죽, 사과, 큰절, 정중함, 절하는 남자","4"
"smileys_people","사람과 몸","281","🙇‍♀️","1F647-200D-2640-FE0F","절하는 여자","넙죽, 사과, 큰절, 정중함, 절하는 여자","4"
"smileys_people","사람과 몸","282","🤦","1F926","골치 아파하는 사람","얼굴, 맙소사, 손바닥, 이럴 수가, 골치 아파하는 사람","3"
"smileys_people","사람과 몸","283","🤦‍♂️","1F926-200D-2642-FE0F","골치 아파하는 남자","맙소사, 이럴 수가, 이마에 손, 골치 아파하는 남자","4"
"smileys_people","사람과 몸","284","🤦‍♀️","1F926-200D-2640-FE0F","골치 아파하는 여자","맙소사, 이럴 수가, 이마에 손, 골치 아파하는 여자","4"
"smileys_people","사람과 몸","285","🤷","1F937","어깨를 으쓱하는 사람","글쎄, 으쓱, 상관없어, 어깨 으쓱, 잘 모르겠음, 어깨를 으쓱하는 사람","3"
"smileys_people","사람과 몸","286","🤷‍♂️","1F937-200D-2642-FE0F","어깨를 으쓱하는 남자","글쎄, 어깨, 모르겠음, 어깨를 으쓱하는 남자","4"
"smileys_people","사람과 몸","287","🤷‍♀️","1F937-200D-2640-FE0F","어깨를 으쓱하는 여자","글쎄, 어깨, 모르겠음, 어깨를 으쓱하는 여자","4"
"smileys_people","사람과 몸","288","🧑‍⚕️","1F9D1-200D-2695-FE0F","테라피스트","의료, 의사, 의료인, 간호사, 테라피스트","12.1"
"smileys_people","사람과 몸","289","👨‍⚕️","1F468-200D-2695-FE0F","남자 의료인","남자, 의료, 의사, 진료, 간호사, 의료인, 의료진, 테라피스트, 남자 의료인","4"
"smileys_people","사람과 몸","290","👩‍⚕️","1F469-200D-2695-FE0F","여자 의료인","여자, 의료, 의사, 진료, 간호사, 의료인, 의료진, 테라피스트, 여자 의료인","4"
"smileys_people","사람과 몸","291","🧑‍🎓","1F9D1-200D-1F393","학사모","학생, 졸업식, 학사모","12.1"
"smileys_people","사람과 몸","292","👨‍🎓","1F468-200D-1F393","학사모","남자, 학생, 남학생, 졸업식, 학사모","4"
"smileys_people","사람과 몸","293","👩‍🎓","1F469-200D-1F393","학사모","여자, 학생, 여학생, 졸업식, 학사모","4"
"smileys_people","사람과 몸","294","🧑‍🏫","1F9D1-200D-1F3EB","교수","교사, 강사, 교수","12.1"
"smileys_people","사람과 몸","295","👨‍🏫","1F468-200D-1F3EB","선생님","강사, 교사, 교수, 남자, 남교사, 강연자, 선생님","4"
"smileys_people","사람과 몸","296","👩‍🏫","1F469-200D-1F3EB","선생님","강사, 교사, 교수, 여자, 여교사, 강연자, 선생님","4"
"smileys_people","사람과 몸","297","🧑‍⚖️","1F9D1-200D-2696-FE0F","저울","판사, 저울","12.1"
"smileys_people","사람과 몸","298","👨‍⚖️","1F468-200D-2696-FE0F","남자 판사","남자, 정의, 판사, 법조인, 남자 판사","4"
"smileys_people","사람과 몸","299","👩‍⚖️","1F469-200D-2696-FE0F","여자 판사","여자, 정의, 판사, 법조인, 여자 판사","4"
"smileys_people","사람과 몸","300","🧑‍🌾","1F9D1-200D-1F33E","농장 주인","농부, 농사꾼, 농장 주인","12.1"
"smileys_people","사람과 몸","301","👨‍🌾","1F468-200D-1F33E","농장 주인","남자, 농부, 농사꾼, 남자 농부, 농장 주인","4"
"smileys_people","사람과 몸","302","👩‍🌾","1F469-200D-1F33E","농장 주인","농부, 여자, 농사꾼, 여자 농부, 농장 주인","4"
"smileys_people","사람과 몸","303","🧑‍🍳","1F9D1-200D-1F373","주방장","셰프, 요리사, 주방장","12.1"
"smileys_people","사람과 몸","304","👨‍🍳","1F468-200D-1F373","남자 요리사","남자, 셰프, 요리사, 주방장, 남자 요리사","4"
"smileys_people","사람과 몸","305","👩‍🍳","1F469-200D-1F373","여자 요리사","셰프, 여자, 요리사, 주방장, 여자 요리사","4"
"smileys_people","사람과 몸","306","🧑‍🔧","1F9D1-200D-1F527","전기 기사","정비공, 배관공, 전기 기사","12.1"
"smileys_people","사람과 몸","307","👨‍🔧","1F468-200D-1F527","남자 정비공","남자, 기술자, 배관공, 수리공, 정비공, 전기 기사, 남자 정비공","4"
"smileys_people","사람과 몸","308","👩‍🔧","1F469-200D-1F527","여자 정비공","여자, 기술자, 배관공, 수리공, 정비공, 전기 기사, 여자 정비공","4"
